
System 2410.23 (MHz) duration 30 (sec) CPU avg. 90.49%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  7     1658526.0      447720.0    3.70    0.00     0.00  
  8   12222278829.0  5254202549.0  2.33   17.02    17.02  
  9    6156097514.0  3241595571.0  1.90    9.84     9.84  
  10   8437540693.0  3666863730.0  2.30   10.05    10.05  
  11   6131530501.0  3246009938.0  1.89   13.08    13.08  
  12   5279848954.0  2348766063.0  2.25    7.04     7.04  
  13   6211893006.0  3280131579.0  1.89   10.71    10.71  
  14   9638850747.0  4571502460.0  2.11   14.68    14.68  
  15   6169586867.0  3238852523.0  1.90   14.11    14.11  
System 2230.00 (MHz) duration 30 (sec) CPU avg. 127.70%
 CPU     Cycles     Instructions  CPI   Avg (%)  Max (%) 
  0   6631143066.0  2813869439.0  2.36    9.91     9.91  
  1   6707402218.0  3272428789.0  2.05    8.61     8.61  
  2   9046397814.0  3801034004.0  2.38   14.46    14.46  
  3   4312806002.0  1818726488.0  2.37    5.25     5.25  
  4   5001759012.0  2236342254.0  2.24    7.65     7.65  
  5   3620938391.0  1557999316.0  2.32    4.93     4.93  
  6   6388939610.0  2798513431.0  2.28    8.30     8.30  
  7    2028604.0      579817.0    3.50    0.00     0.00  
  8   6924634759.0  2958721870.0  2.34    8.26     8.26  
  9   3534716733.0  1515816566.0  2.33    9.02     9.02  
  10  8494034812.0  3555745082.0  2.39   11.48    11.48  
  11  3549612940.0  1516713101.0  2.34    9.47     9.47  
  12  6194579590.0  2581310675.0  2.40    7.72     7.72  
  13  3646698816.0  1592230681.0  2.29    5.72     5.72  
  14  6231368635.0  2606546263.0  2.39    8.49     8.49  
  15  4164119303.0  1664666747.0  2.50    8.42     8.42  
System 2798.28 (MHz) duration 30 (sec) CPU avg. 398.78%
 CPU      Cycles      Instructions  CPI   Avg (%)  Max (%) 
  0   29949244708.0  15096073418.0  1.98   35.68    35.68  
  1   23758339980.0  13897652792.0  1.71   31.47    31.47  
  2   14418588031.0   7042884109.0  2.05   20.55    20.55  
  3   12573096691.0   7313734690.0  1.72   15.82    15.82  
  4   12284788781.0   5728468042.0  2.14   24.20    24.20  
  5   16598375846.0   8229137094.0  2.02   41.75    41.75  
